車輛種類,廠牌,總重[噸],車輛型式,引擎型式,總排氣量[L],最大扭力[N-m],最大馬力[kW],模擬車重[噸],能效[km/L]
大貨車,HINO(日野),7.822,2KG-XZU710M,N04C,4.009,470,132,5.6475,7.58
大貨車,HINO(日野),4.661,2KG-XZU720M,N04C,4.009,440,110,3.451,10.84
大貨車,HINO(日野),4.661,2KG-XZU720M,N04C,4.009,440,110,3.451,10.69
大貨車,HINO(日野),7.822,2KG-XZU720M,N04C,4.009,440,110,5.6475,7.66
大貨車,HINO(日野),7.822,2KG-XZU720M,N04C,4.009,440,110,5.6475,7.65
大貨車,HINO(日野),7.822,2KG-XZU720M,N04C,4.009,470,132,5.6475,7.58
大貨車,HINO(日野),4.661,2DG-XZU710M,N04C,4.009,470,132,3.451,10.49
大貨車,HINO(日野),4.661,2DG-XZU710M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),7.822,2DG-XZU710M,N04C,4.009,470,132,5.6475,7.42
大貨車,HINO(日野),4.661,2DG-XZU720M,N04C,4.009,470,132,3.451,10.49
大貨車,HINO(日野),4.661,2DG-XZU720M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),7.822,2DG-XZU720M,N04C,4.009,470,132,5.6475,7.42
大貨車,HINO(日野),4.661,2DG-XZC600T,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZC605M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZC630T,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZC645M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZC655M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZC710M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZU600T,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU600T,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU600X,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),4.661,2DG-XZU605M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU605M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU605X,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU605X,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU630T,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU630T,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU645M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU645M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU650M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU650M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU655M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),5.914,2DG-XZU655M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),4.661,2DG-XZU700M,N04C,4.009,440,110,3.451,10.24
大貨車,HINO(日野),7.822,2DG-XZU700M,N04C,4.009,470,132,5.6475,7.42
大貨車,HINO(日野),4.661,2DG-XZC675M,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),4.661,2DG-XZC675T,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),4.661,2DG-XZU675M,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),5.914,2DG-XZU675M,N04C,4.009,440,110,4.15455,9.18
大貨車,HINO(日野),4.661,2DG-XZU675T,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),5.914,2DG-XZU675T,N04C,4.009,440,110,4.15455,9.18
大貨車,HINO(日野),4.661,2DG-XZU685M,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),5.914,2DG-XZU685M,N04C,4.009,440,110,4.15455,9.18
大貨車,HINO(日野),5.914,2DG-XZU685M,N04C,4.009,440,110,4.15455,8.78
大貨車,HINO(日野),4.661,2DG-XZU695M,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),5.914,2DG-XZU695M,N04C,4.009,440,110,4.15455,9.18
大貨車,HINO(日野),4.661,2DG-XZU775M,N04C,4.009,440,110,3.451,9.96
大貨車,HINO(日野),5.914,2DG-XZU775M,N04C,4.009,440,110,4.15455,9.18
大貨車,HINO(日野),5.914,2KG-XZU600E,N04C,4.009,440,110,4.15455,9.82
大貨車,HINO(日野),5.914,2KG-XZU600E,N04C,4.009,440,110,4.15455,9.62
大貨車,HINO(日野),5.914,2KG-XZU640M,N04C,4.009,440,110,4.15455,9.82
大貨車,HINO(日野),5.914,2KG-XZU640M,N04C,4.009,440,110,4.15455,9.62
大貨車,HINO(日野),5.914,2KG-XZU702M,N04C,4.009,440,110,4.15455,9.82
大貨車,HINO(日野),5.914,2KG-XZU702M,N04C,4.009,440,110,4.15455,9.62
大貨車,HINO(日野),6.715,2KG-XZU702M,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),5.914,2KG-XZU712M,N04C,4.009,440,110,4.15455,9.82
大貨車,HINO(日野),5.914,2KG-XZU712M,N04C,4.009,440,110,4.15455,9.62
大貨車,HINO(日野),5.914,2KG-XZU712M,N04C,4.009,470,132,4.15455,9.59
大貨車,HINO(日野),6.715,2KG-XZU712M,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),6.715,2KG-XZU712M,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),5.914,2KG-XZU722M,N04C,4.009,440,110,4.15455,9.82
大貨車,HINO(日野),5.914,2KG-XZU722M,N04C,4.009,440,110,4.15455,9.62
大貨車,HINO(日野),5.914,2KG-XZU722M,N04C,4.009,470,132,4.15455,9.59
大貨車,HINO(日野),6.715,2KG-XZU722M,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),6.715,2KG-XZU722M,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),5.914,2DG-XZU600E,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),5.914,2DG-XZU600E,N04C,4.009,440,110,4.15455,8.83
大貨車,HINO(日野),5.914,2DG-XZU640M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),5.914,2DG-XZU640M,N04C,4.009,440,110,4.15455,8.83
大貨車,HINO(日野),5.914,2DG-XZU702M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),5.914,2DG-XZU712M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),6.715,2DG-XZU712M,N04C,4.009,470,132,4.6046499999999995,8.68
大貨車,HINO(日野),5.914,2DG-XZU722M,N04C,4.009,440,110,4.15455,9.49
大貨車,HINO(日野),6.715,2DG-XZU722M,N04C,4.009,470,132,4.6046499999999995,8.68
大貨車,HINO(日野),6.715,2KG-XZU602F,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),6.715,2KG-XZU602F,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),6.715,2KG-XZU642F,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),6.715,2KG-XZU642F,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),6.715,2KG-XZU642J,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),6.715,2KG-XZU652F,N04C,4.009,440,110,4.6046499999999995,8.9
大貨車,HINO(日野),6.715,2KG-XZU652F,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),6.715,2KG-XZU702X,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),6.715,2KG-XZU732M,N04C,4.009,440,110,4.6046499999999995,8.74
大貨車,HINO(日野),6.715,2DG-XZU732M,N04C,4.009,470,132,4.6046499999999995,8.68
大貨車,HINO(日野),7.822,2KG-XZU600F,N04C,4.009,440,110,5.6475,7.66
大貨車,HINO(日野),7.822,2KG-XZU600F,N04C,4.009,440,110,5.6475,7.65
大貨車,HINO(日野),7.822,2KG-XZU640F,N04C,4.009,440,110,5.6475,7.66
大貨車,HINO(日野),7.822,2KG-XZU650F,N04C,4.009,440,110,5.6475,7.66
大貨車,HINO(日野),7.822,2KG-XZU730M,N04C,4.009,440,110,5.6475,7.65
大貨車,HINO(日野),7.822,2KG-XZU730M,N04C,4.009,470,132,5.6475,7.58
大貨車,HINO(日野),7.822,2KG-XZU700X,N04C,4.009,470,132,5.6475,7.58
大貨車,HINO(日野),7.822,2DG-XZU700X,N04C,4.009,470,132,5.6475,7.42
大貨車,HINO(日野),7.822,2DG-XZU730M,N04C,4.009,470,132,5.6475,7.42
大貨車,HINO(日野),3.744,2PG-GDY231M,1GD,2.754,300,106,2.8189,11.56
大貨車,HINO(日野),3.744,2PG-GDY281M,1GD,2.754,300,106,2.8189,11.81
大貨車,HINO(日野),3.744,2DG-GDY281M,1GD,2.754,300,106,2.8189,11.31
大貨車,HINO(日野),3.744,2DG-GDY231M,1GD,2.754,300,106,2.8189,10.81
大貨車,HINO(日野),4.661,2DG-GDY231M,1GD,2.754,300,106,3.451,9.97
大貨車,HINO(日野),4.661,2DG-GDY231M,1GD,2.754,300,106,3.451,10.16
大貨車,HINO(日野),7.822,2PG-FC2ABA,A05C,5.123,794,177,5.6475,7.95
大貨車,HINO(日野),7.822,2PG-FC2ABA,A05C,5.123,794,177,5.6475,7.59
大貨車,HINO(日野),7.822,2KG-FC2ABA,A05C,5.123,794,177,5.6475,7.76
大貨車,HINO(日野),7.822,2KG-FC2ABA,A05C,5.123,794,177,5.6475,7.4
大貨車,HINO(日野),7.822,2PG-FC2ABG,A05C,5.123,794,177,5.6475,7.95
大貨車,HINO(日野),7.822,2PG-FC2ABG,A05C,5.123,794,177,5.6475,7.59
大貨車,HINO(日野),7.822,2KG-FC2ABG,A05C,5.123,794,177,5.6475,7.76
大貨車,HINO(日野),7.822,2KG-FC2ABG,A05C,5.123,794,177,5.6475,7.4
大貨車,HINO(日野),7.822,2PG-FD2ABA,A05C,5.123,794,177,5.6475,7.95
大貨車,HINO(日野),7.822,2PG-FD2ABA,A05C,5.123,794,177,5.6475,7.59
大貨車,HINO(日野),7.822,2KG-FD2ABA,A05C,5.123,794,177,5.6475,7.76
大貨車,HINO(日野),7.822,2KG-FD2ABA,A05C,5.123,794,177,5.6475,7.4
大貨車,HINO(日野),7.822,2KG-FD2ABA,A05C,5.123,794,177,5.6475,7.38
大貨車,HINO(日野),7.822,2DG-FD2ABA,A05C,5.123,794,177,5.6475,6.98
大貨車,HINO(日野),7.822,2PG-FD2ABG,A05C,5.123,794,177,5.6475,7.95
大貨車,HINO(日野),7.822,2PG-FD2ABG,A05C,5.123,794,177,5.6475,7.59
大貨車,HINO(日野),7.822,2KG-FD2ABG,A05C,5.123,794,177,5.6475,7.76
大貨車,HINO(日野),7.822,2KG-FD2ABG,A05C,5.123,794,177,5.6475,7.4
大貨車,HINO(日野),7.822,2PG-FD2ABJ,A05C,5.123,794,177,5.6475,7.95
大貨車,HINO(日野),7.822,2KG-FD2ABJ,A05C,5.123,794,177,5.6475,7.76
大貨車,HINO(日野),7.822,2KG-FX2ABA,A05C,5.123,794,177,5.6475,7.86
大貨車,HINO(日野),7.822,2KG-FX2ABA,A05C,5.123,794,177,5.6475,7.67
大貨車,HINO(日野),10.509,2KG-GC2ABA,A05C,5.123,794,177,7.264,6.63
大貨車,HINO(日野),10.509,2KG-GC2ABA,A05C,5.123,794,177,7.264,6.51
大貨車,HINO(日野),10.509,2KG-GC2ABA,A05C,5.123,794,177,7.264,6.42
大貨車,HINO(日野),10.509,2KG-GC2ABA,A05C,5.123,794,177,7.264,6.3
大貨車,HINO(日野),10.509,2KG-GC2ABG,A05C,5.123,794,177,7.264,6.63
大貨車,HINO(日野),10.509,2KG-GC2ABG,A05C,5.123,794,177,7.264,6.51
大貨車,HINO(日野),10.509,2KG-GC2ABG,A05C,5.123,794,177,7.264,6.42
大貨車,HINO(日野),10.509,2KG-GC2ABG,A05C,5.123,794,177,7.264,6.3
大貨車,HINO(日野),10.509,2KG-GD2ABA,A05C,5.123,794,177,7.264,6.63
大貨車,HINO(日野),10.509,2KG-GD2ABA,A05C,5.123,794,177,7.264,6.52
大貨車,HINO(日野),10.509,2KG-GD2ABA,A05C,5.123,794,177,7.264,6.51
大貨車,HINO(日野),10.509,2KG-GD2ABA,A05C,5.123,794,177,7.264,6.42
大貨車,HINO(日野),10.509,2KG-GD2ABA,A05C,5.123,794,177,7.264,6.3
大貨車,HINO(日野),10.509,2DG-GD2ABA,A05C,5.123,794,177,7.264,6.22
大貨車,HINO(日野),10.509,2KG-GD2ABG,A05C,5.123,794,177,7.264,6.63
大貨車,HINO(日野),10.509,2KG-GD2ABG,A05C,5.123,794,177,7.264,6.51
大貨車,HINO(日野),10.509,2KG-GD2ABG,A05C,5.123,794,177,7.264,6.42
大貨車,HINO(日野),10.509,2KG-GD2ABG,A05C,5.123,794,177,7.264,6.3
大貨車,HINO(日野),10.509,2PG-GX2ABA,A05C,5.123,794,177,7.264,6.9
大貨車,HINO(日野),10.509,2PG-GX2ABA,A05C,5.123,794,177,7.264,6.68
大貨車,HINO(日野),10.509,2KG-GX2ABA,A05C,5.123,794,177,7.264,6.77
大貨車,HINO(日野),10.509,2KG-GX2ABA,A05C,5.123,794,177,7.264,6.54
大貨車,HINO(日野),13.438,2PG-FJ2ACA,A05C,5.123,794,177,9.113,6.02
大貨車,HINO(日野),13.438,2KG-FJ2ACA,A05C,5.123,794,177,9.113,5.92
大貨車,HINO(日野),13.438,2KG-FJ2ACA,A05C,5.123,833,177,9.113,5.91
大貨車,HINO(日野),13.438,2KG-FJ2ACA,A05C,5.123,833,177,9.113,5.81
大貨車,HINO(日野),13.438,2KG-FJ2ACA,A05C,5.123,794,177,9.113,5.77
大貨車,HINO(日野),13.438,2DG-FJ2ACA,A05C,5.123,794,177,9.113,5.54
大貨車,HINO(日野),13.438,2KG-FJ2ACG,A05C,5.123,833,177,9.113,5.91
大貨車,HINO(日野),13.438,2KG-FJ2ACG,A05C,5.123,833,177,9.113,5.81
大貨車,HINO(日野),13.438,2KG-FJ2ACG,A05C,5.123,833,177,9.113,5.76
大貨車,HINO(日野),13.438,2KG-FJ2ACG,A05C,5.123,833,177,9.113,5.66
大貨車,HINO(日野),13.438,2PG-FE2ACA,A05C,5.123,882,191,9.113,6.22
大貨車,HINO(日野),13.438,2PG-FE2ACA,A05C,5.123,833,177,9.113,6.13
大貨車,HINO(日野),13.438,2PG-FE2ACA,A05C,5.123,882,191,9.113,6.03
大貨車,HINO(日野),13.438,2PG-FE2ACA,A05C,5.123,794,177,9.113,6.02
大貨車,HINO(日野),13.438,2PG-FE2ACA,A05C,5.123,833,177,9.113,5.96
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,882,191,9.113,6.11
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,833,177,9.113,6.03
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,882,191,9.113,5.96
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,794,177,9.113,5.92
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,882,191,9.113,5.91
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,833,177,9.113,5.91
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,882,191,9.113,5.86
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,833,177,9.113,5.85
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,833,177,9.113,5.81
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,794,177,9.113,5.77
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,833,177,9.113,5.76
大貨車,HINO(日野),13.438,2KG-FE2ACA,A05C,5.123,833,177,9.113,5.66
大貨車,HINO(日野),13.438,2DG-FE2ACA,A05C,5.123,794,177,9.113,5.54
大貨車,HINO(日野),13.438,2PG-FE2ACG,A05C,5.123,882,191,9.113,6.22
大貨車,HINO(日野),13.438,2PG-FE2ACG,A05C,5.123,833,177,9.113,6.13
大貨車,HINO(日野),13.438,2PG-FE2ACG,A05C,5.123,882,191,9.113,6.03
大貨車,HINO(日野),13.438,2PG-FE2ACG,A05C,5.123,833,177,9.113,5.96
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,882,191,9.113,6.11
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,833,177,9.113,6.03
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,882,191,9.113,5.96
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,882,191,9.113,5.91
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,833,177,9.113,5.91
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,882,191,9.113,5.86
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,833,177,9.113,5.85
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,833,177,9.113,5.81
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,833,177,9.113,5.76
大貨車,HINO(日野),13.438,2KG-FE2ACG,A05C,5.123,833,177,9.113,5.66
大貨車,HINO(日野),14.522,2PG-FG2ABA,A05C,5.123,882,191,10.125,5.52
大貨車,HINO(日野),14.522,2KG-FG2ABA,A05C,5.123,882,191,10.125,5.43
大貨車,HINO(日野),14.522,2KG-FG2ABA,A05C,5.123,794,177,10.125,5.42
大貨車,HINO(日野),14.522,2DG-FG2ABA,A05C,5.123,794,177,10.125,5.22
大貨車,HINO(日野),19.529,2DG-GK2ABA,A05C,5.123,882,191,13.9195,4.3
大貨車,HINO(日野),19.529,2DG-GK2ABA,A05C,5.123,882,191,13.9195,4.24
大貨車,HINO(日野),19.529,2DG-GK2ABA,A05C,5.123,882,191,13.9195,4.07
大貨車,HINO(日野),19.529,2DG-GK2ABA,A05C,5.123,882,191,13.9195,4.04
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,265,10.125,5.23
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,265,10.125,5.33
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,265,10.125,5.56
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,265,10.125,5.67
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1177,221,13.9195,4.36
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1177,221,13.9195,4.43
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1569,265,13.9195,4.42
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1569,265,13.9195,4.51
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1569,265,13.9195,4.58
大貨車,HINO(日野),19.529,2DG-FN1AGC,A09C,8.866,1569,265,13.9195,4.42
大貨車,HINO(日野),19.529,2DG-FN1AGC,A09C,8.866,1569,265,13.9195,4.51
大貨車,HINO(日野),19.529,2DG-FN1AGC,A09C,8.866,1569,265,13.9195,4.58
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1177,221,17.412200000000002,3.82
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1177,221,17.412200000000002,3.86
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1177,221,17.412200000000002,3.82
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1177,221,17.412200000000002,3.86
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,279,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FQ1AJB,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FQ1AJB,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FQ1AJB,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),19.529,2DG-FR1AGE,A09C,8.866,1569,265,13.9195,4.42
大貨車,HINO(日野),19.529,2DG-FR1AGE,A09C,8.866,1569,265,13.9195,4.51
大貨車,HINO(日野),19.529,2DG-FR1AGE,A09C,8.866,1569,265,13.9195,4.58
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1569,265,17.412200000000002,3.98
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1569,265,17.412200000000002,3.98
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.85
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.98
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,279,17.412200000000002,3.54
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.78
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1569,265,13.9195,4.42
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1569,265,13.9195,4.51
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1569,265,13.9195,4.58
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.5
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.42
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.49
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.85
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1569,265,17.412200000000002,3.98
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.78
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1569,265,17.412200000000002,3.98
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FS1AHB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AHB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AHB,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.81
